x	y	pred_rf
725500	279500	0.0449624819624798
726500	279500	0.0491543040293019
727500	279500	0.074910317460316
728500	279500	0.0753388888888875
729500	279500	0.074910317460316
730500	279500	0.0711936507936493
731500	279500	0.0711936507936493
732500	279500	0.0711936507936493
733500	279500	0.0711936507936493
734500	279500	0.074910317460316
735500	279500	0.049154304029302
736500	279500	0.0499638278388258
737500	279500	0.0464662698412678
738500	279500	0.0449624819624799
739500	279500	0.0449624819624799
674500	278500	-3.22247784012575e-15
675500	278500	-3.22247784012575e-15
676500	278500	-3.22247784012575e-15
677500	278500	-3.36003447287681e-15
678500	278500	-3.27365912156097e-15
679500	278500	-3.68066688238855e-15
680500	278500	0.000484523809520095
681500	278500	-3.46966899655854e-15
682500	278500	-3.46739303935806e-15
687500	278500	0.000199999999996855
688500	278500	0.000199999999996859
689500	278500	-3.17357251589101e-15
690500	278500	0.00199999999999681
691500	278500	-3.1772917630235e-15
692500	278500	4.4444444441135e-05
693500	278500	4.44444444411172e-05
694500	278500	7.1428571425301e-05
695500	278500	-3.18950421629438e-15
696500	278500	-3.18983728320177e-15
697500	278500	-3.18983728320177e-15
698500	278500	0.000779553398977111
699500	278500	0.00535486251005099
700500	278500	0.000735714285711574
701500	278500	0.000779553398977111
702500	278500	-3.4074409960283e-15
703500	278500	7.14285714252202e-05
704500	278500	0.00077955339897704
705500	278500	-2.70056199624946e-15
706500	278500	0.00421832652641259
707500	278500	0.00348571428571211
708500	278500	0.0055682595182574
709500	278500	0.00363803418803207
710500	278500	0.0034713675213654
711500	278500	0.00692023809523602
712500	278500	0.0015880952380923
713500	278500	0.000452380952378035
714500	278500	0.000452380952378035
715500	278500	0.000452380952378035
716500	278500	0.000452380952378021
717500	278500	7.14285714249088e-05
718500	278500	7.14285714248993e-05
719500	278500	-3.71291886125391e-15
720500	278500	-3.61410901206227e-15
721500	278500	0.000612886732310064
722500	278500	0.000452380952377999
723500	278500	0.00916825951825722
724500	278500	0.00746184371184152
725500	278500	0.00746184371184152
726500	278500	0.0137682539682518
727500	278500	0.0499093073593052
728500	278500	0.0534820818070797
729500	278500	0.0554971611721591
730500	278500	0.0771365079365066
731500	278500	0.0805865079365066
732500	278500	0.0822690476190463
733500	278500	0.074910317460316
734500	278500	0.049154304029302
735500	278500	0.0499638278388258
736500	278500	0.0499638278388258
737500	278500	0.0447996031746012
738500	278500	0.0449624819624799
739500	278500	0.0449624819624799
740500	278500	0.0186470238095217
741500	278500	0.0126579365079344
676500	277500	-3.30874216913912e-15
677500	277500	0.000484523809520117
678500	277500	0.000299999999996308
679500	277500	0.000484523809520117
680500	277500	-3.65241170641184e-15
681500	277500	-3.54882789821431e-15
682500	277500	-3.54460905072074e-15
686500	277500	-3.22181170631097e-15
687500	277500	-3.16863202343143e-15
688500	277500	0.000199999999996864
689500	277500	-3.17379456049593e-15
690500	277500	-3.17273984862254e-15
691500	277500	-3.17379456049593e-15
692500	277500	7.1428571425353e-05
693500	277500	7.14285714253004e-05
694500	277500	7.14285714252703e-05
695500	277500	7.14285714252703e-05
696500	277500	-3.22686322107302e-15
697500	277500	-3.24207327651038e-15
698500	277500	-3.18983728320177e-15
699500	277500	0.00272152917671765
700500	277500	0.000735714285711572
701500	277500	0.00272152917671765
702500	277500	-3.35903527215464e-15
703500	277500	-3.64508423444931e-15
704500	277500	7.14285714250328e-05
705500	277500	7.14285714250374e-05
706500	277500	0.000612886732310205
707500	277500	-2.7040036876258e-15
708500	277500	0.000735714285711568
709500	277500	0.00077955339897704
710500	277500	0.0119999999999973
711500	277500	0.00552070747879345
712500	277500	-3.50719453479087e-15
713500	277500	0.000612886732310156
714500	277500	0.00158809523809231
715500	277500	0.000452380952378035
716500	277500	0.000452380952378022
717500	277500	0.00464945125463948
718500	277500	0.00464945125463947
719500	277500	0.00158809523809227
720500	277500	0.000452380952378006
721500	277500	0.0055207074787934
722500	277500	0.00557626303434896
723500	277500	0.00679848525657117
724500	277500	0.00493095238095007
725500	277500	0.00349048174047947
726500	277500	0.00541739926739707
727500	277500	0.0141412698412676
728500	277500	0.0232438492063471
729500	277500	0.0232438492063471
730500	277500	0.047692857142855
731500	277500	0.0486928571428551
732500	277500	0.0544058913308892
733500	277500	0.0562558913308893
734500	277500	0.0555019230769211
735500	277500	0.0464662698412678
736500	277500	0.0447996031746012
737500	277500	0.0449624819624799
738500	277500	0.0449624819624799
739500	277500	0.0186470238095217
740500	277500	0.0186470238095217
741500	277500	0.0124595238095217
742500	277500	0.0105773809523788
743500	277500	0.0046380341880321
677500	276500	0.000484523809520117
678500	276500	0.000484523809520113
680500	276500	-3.67422758884572e-15
681500	276500	-3.652689262168e-15
682500	276500	0.000999999999996457
686500	276500	-3.21070947606472e-15
687500	276500	7.14285714253687e-05
688500	276500	-3.16402459787923e-15
689500	276500	-3.16935366839743e-15
690500	276500	-3.17379456049593e-15
691500	276500	-3.17379456049593e-15
692500	276500	-3.17840198604813e-15
693500	276500	-3.17412762740332e-15
694500	276500	-3.18950421629438e-15
695500	276500	-3.18950421629438e-15
696500	276500	-3.18950421629438e-15
697500	276500	-3.18950421629438e-15
698500	276500	-3.18983728320177e-15
699500	276500	0.000779553398977111
700500	276500	0.00272152917671765
701500	276500	0.000735714285711572
702500	276500	0.000779553398977111
703500	276500	-3.45673489832166e-15
704500	276500	-3.5063618675224e-15
705500	276500	4.44444444407952e-05
706500	276500	7.14285714249344e-05
707500	276500	0.000612886732310187
708500	276500	0.00527152917671743
709500	276500	-3.50702800133718e-15
710500	276500	0.00428581489100315
711500	276500	0.00464945125463949
712500	276500	0.000612886732310156
713500	276500	0.00464945125463948
714500	276500	0.00552070747879343
715500	276500	0.00552070747879343
716500	276500	0.000452380952378035
717500	276500	0.000452380952378035
718500	276500	0.000452380952378006
719500	276500	0.00590959636768229
720500	276500	0.00541904761904532
721500	276500	0.00501349206348975
722500	276500	0.00593015873015648
723500	276500	0.00916825951825727
724500	276500	0.00349048174047948
725500	276500	0.00449048174047948
726500	276500	0.00646270396270172
727500	276500	0.00658406593406373
728500	276500	0.0104178571428549
729500	276500	0.0122285714285692
730500	276500	0.0143119047619026
731500	276500	0.0232438492063471
732500	276500	0.0499093073593052
733500	276500	0.0484093073593052
734500	276500	0.0472166666666646
735500	276500	0.0447996031746011
736500	276500	0.0449624819624799
737500	276500	0.0449624819624799
738500	276500	0.0186470238095217
739500	276500	0.0186470238095217
740500	276500	0.0126579365079344
741500	276500	0.0105773809523788
742500	276500	0.0102345238095217
743500	276500	0.0051380341880321
744500	276500	0.00656825951825741
745500	276500	0.00556825951825741
680500	275500	-3.64841490352319e-15
681500	275500	-3.64835939237196e-15
682500	275500	-3.64841490352319e-15
683500	275500	-3.64841490352319e-15
684500	275500	-3.51046969271351e-15
686500	275500	-3.2218672174622e-15
687500	275500	7.14285714253687e-05
688500	275500	-3.16474624284524e-15
689500	275500	-3.15569792519454e-15
690500	275500	-3.16935366839743e-15
691500	275500	-3.17379456049593e-15
692500	275500	-3.17412762740332e-15
693500	275500	-3.17412762740332e-15
694500	275500	-3.17873505295552e-15
695500	275500	-3.17412762740332e-15
696500	275500	-3.17873505295552e-15
697500	275500	-3.37391226068462e-15
698500	275500	-3.18983728320177e-15
699500	275500	-3.37435634989447e-15
700500	275500	0.00272152917671765
701500	275500	0.00272152917671765
702500	275500	0.00272152917671765
703500	275500	0.00272152917671765
704500	275500	0.00272152917671765
705500	275500	-3.49797968368648e-15
706500	275500	4.44444444407952e-05
707500	275500	7.14285714249344e-05
708500	275500	7.14285714249344e-05
709500	275500	4.44444444407736e-05
710500	275500	-3.5063618675224e-15
711500	275500	0.00464945125463949
712500	275500	0.00158809523809231
713500	275500	0.00158809523809231
714500	275500	0.00552070747879345
715500	275500	0.00552070747879345
716500	275500	0.00683571428571205
717500	275500	0.00916825951825727
718500	275500	0.00916825951825727
719500	275500	0.00746184371184152
720500	275500	0.00746184371184152
721500	275500	0.00658406593406373
722500	275500	0.00541739926739707
723500	275500	0.00746184371184152
724500	275500	0.00833009768009547
725500	275500	0.00558406593406373
726500	275500	0.0104178571428549
727500	275500	0.0104178571428549
728500	275500	0.0104178571428549
729500	275500	0.0122285714285692
730500	275500	0.0104178571428549
731500	275500	0.0122285714285692
732500	275500	0.0122285714285692
733500	275500	0.0122285714285692
734500	275500	0.0214105158730137
735500	275500	0.0215494047619026
736500	275500	0.0186470238095217
737500	275500	0.0186470238095217
738500	275500	0.0186470238095217
739500	275500	0.0126579365079344
740500	275500	0.0126579365079344
741500	275500	0.0105773809523788
742500	275500	0.00692023809523602
743500	275500	0.00363803418803207
744500	275500	0.00556825951825741
745500	275500	0.00348571428571213
746500	275500	0.00421832652641259
747500	275500	0.00421832652641259
656500	274500	0.000199999999996959
657500	274500	0.000199999999997017
658500	274500	0.000199999999996959
659500	274500	-3.40455441616427e-15
661500	274500	0.000271428571425481
678500	274500	-3.54444251726704e-15
679500	274500	-3.51230156070415e-15
680500	274500	-3.55016016584386e-15
681500	274500	-3.4921510128072e-15
682500	274500	-3.49686946066186e-15
683500	274500	-3.51046969271351e-15
684500	274500	-3.51046969271351e-15
685500	274500	-3.40488748307166e-15
687500	274500	-3.16474624284524e-15
688500	274500	-3.16474624284524e-15
689500	274500	-3.16474624284524e-15
690500	274500	-3.16935366839743e-15
691500	274500	-3.17379456049593e-15
692500	274500	-3.17379456049593e-15
693500	274500	-3.17873505295552e-15
694500	274500	-3.36242145237975e-15
695500	274500	-3.17412762740332e-15
696500	274500	0.000779553398977115
697500	274500	0.000779553398977116
698500	274500	-3.37391226068462e-15
699500	274500	-3.41121575431202e-15
700500	274500	-3.42692541011047e-15
701500	274500	0.00272152917671765
702500	274500	0.00272152917671765
703500	274500	0.000735714285711572
704500	274500	-2.70056199624946e-15
705500	274500	0.00145238095237809
706500	274500	-2.69995137358592e-15
707500	274500	0.000612886732310206
708500	274500	-3.50719453479087e-15
709500	274500	7.14285714249344e-05
710500	274500	-3.55493412484975e-15
711500	274500	0.000452380952378063
712500	274500	0.000452380952378098
713500	274500	0.00541904761904536
714500	274500	0.00683571428571205
715500	274500	0.00916825951825727
716500	274500	0.00916825951825727
717500	274500	0.00746184371184152
718500	274500	0.0105773809523788
719500	274500	0.0124595238095216
720500	274500	0.0126579365079343
721500	274500	0.0124595238095216
722500	274500	0.00941785714285494
723500	274500	0.0123305555555533
724500	274500	0.0104178571428549
725500	274500	0.0104178571428549
726500	274500	0.0143119047619026
727500	274500	0.0143119047619026
728500	274500	0.0104178571428549
729500	274500	0.0104178571428549
730500	274500	0.00541739926739706
731500	274500	0.00332381507381278
732500	274500	0.00541739926739704
733500	274500	0.00541739926739706
734500	274500	0.0104178571428549
735500	274500	0.0123952380952359
736500	274500	0.0113952380952359
737500	274500	0.0126579365079343
738500	274500	0.0126579365079343
739500	274500	0.0126579365079344
740500	274500	0.0124595238095217
741500	274500	0.0105773809523788
742500	274500	0.00363803418803207
743500	274500	0.00363803418803207
744500	274500	0.00556825951825741
745500	274500	0.00206904761904546
746500	274500	0.00421832652641259
747500	274500	-2.69151367859877e-15
748500	274500	-2.69151367859877e-15
749500	274500	-2.69151367859877e-15
656500	273500	0.000199999999997017
657500	273500	7.14285714254133e-05
658500	273500	7.14285714254582e-05
659500	273500	0.000199999999996959
660500	273500	7.142857142544e-05
661500	273500	7.14285714253873e-05
662500	273500	0.000271428571425476
663500	273500	0.000271428571425481
664500	273500	0.000199999999996872
677500	273500	-3.6525227287143e-15
678500	273500	0.000999999999996438
679500	273500	-3.49692497181309e-15
680500	273500	0.00199999999999649
681500	273500	-3.40560912803767e-15
682500	273500	-3.40544259458397e-15
683500	273500	-3.40527606113028e-15
684500	273500	-3.49265061316828e-15
685500	273500	-3.40472094961797e-15
686500	273500	7.14285714251854e-05
687500	273500	-3.15286685648175e-15
688500	273500	-3.16474624284524e-15
689500	273500	-3.15536485828716e-15
690500	273500	-3.17379456049593e-15
691500	273500	0.000779553398977124
692500	273500	0.000779553398977124
693500	273500	0.000779553398977124
694500	273500	-3.16463522054278e-15
695500	273500	0.000612886732310285
696500	273500	0.000735714285711581
697500	273500	-3.37457839449939e-15
698500	273500	-3.37468941680186e-15
699500	273500	-3.18939319399192e-15
700500	273500	-3.42709194356416e-15
701500	273500	-3.42725847701786e-15
702500	273500	-3.45717898753151e-15
703500	273500	0.0035215291767175
704500	273500	0.000452380952378105
705500	273500	0.00145238095237809
706500	273500	0.00552070747879345
707500	273500	0.000452380952378105
708500	273500	0.000452380952378105
709500	273500	0.00541904761904536
710500	273500	0.00541904761904536
711500	273500	0.000452380952378101
712500	273500	0.00541904761904536
713500	273500	0.00916825951825728
714500	273500	0.00746184371184153
715500	273500	0.00746184371184153
716500	273500	0.0105773809523788
717500	273500	0.0124595238095216
718500	273500	0.0126579365079344
719500	273500	0.0126579365079343
720500	273500	0.0126579365079343
721500	273500	0.0126579365079343
722500	273500	0.0134785714285692
723500	273500	0.0143119047619026
